"rubro2_ID","rubro2","rubro3_ID","rubro3","zone_ID","zone","test_type_ID","test_type","beta_robust","p_value","num_observ","description"
"9","Medications For The Autonomous Nervous System","8","Adrenergic Blocking Agents","5","South Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","9","Cholinergic Blocking Agents","1","Metropolitan","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","9","Cholinergic Blocking Agents","1","Metropolitan","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","9","Cholinergic Blocking Agents","1","Metropolitan","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","9","Cholinergic Blocking Agents","2","North","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","9","Cholinergic Blocking Agents","2","North","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","9","Cholinergic Blocking Agents","2","North","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","9","Cholinergic Blocking Agents","3","North Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","9","Cholinergic Blocking Agents","3","North Center","2","180-Day Standardized Backlog","-0.41150379180908","0.066776111721992","1083","The null hypothesis of competition is rejected."
"9","Medications For The Autonomous Nervous System","9","Cholinergic Blocking Agents","3","North Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","9","Cholinergic Blocking Agents","4","South","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","9","Cholinergic Blocking Agents","4","South","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","9","Cholinergic Blocking Agents","4","South","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","9","Cholinergic Blocking Agents","5","South Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","9","Cholinergic Blocking Agents","5","South Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","9","Cholinergic Blocking Agents","5","South Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","10","Neuromuscular Blocking Agents","1","Metropolitan","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","10","Neuromuscular Blocking Agents","1","Metropolitan","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","10","Neuromuscular Blocking Agents","1","Metropolitan","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","10","Neuromuscular Blocking Agents","2","North","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","10","Neuromuscular Blocking Agents","2","North","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","10","Neuromuscular Blocking Agents","2","North","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","10","Neuromuscular Blocking Agents","3","North Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","10","Neuromuscular Blocking Agents","3","North Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","10","Neuromuscular Blocking Agents","3","North Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","10","Neuromuscular Blocking Agents","4","South","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","10","Neuromuscular Blocking Agents","4","South","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","10","Neuromuscular Blocking Agents","4","South","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","10","Neuromuscular Blocking Agents","5","South Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","10","Neuromuscular Blocking Agents","5","South Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","10","Neuromuscular Blocking Agents","5","South Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","58","Chlorinergic And Cholinesterase Inhibitors","1","Metropolitan","1","90-Day Standardized Backlog","-0.5754559636116","0.066824018955231","759","The null hypothesis of competition is rejected."
"9","Medications For The Autonomous Nervous System","58","Chlorinergic And Cholinesterase Inhibitors","1","Metropolitan","2","180-Day Standardized Backlog","-0.6555004119873","0.0099733341485262","759","The null hypothesis of competition is rejected."
"9","Medications For The Autonomous Nervous System","58","Chlorinergic And Cholinesterase Inhibitors","1","Metropolitan","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","58","Chlorinergic And Cholinesterase Inhibitors","2","North","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","58","Chlorinergic And Cholinesterase Inhibitors","2","North","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","58","Chlorinergic And Cholinesterase Inhibitors","2","North","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","58","Chlorinergic And Cholinesterase Inhibitors","3","North Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","58","Chlorinergic And Cholinesterase Inhibitors","3","North Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","58","Chlorinergic And Cholinesterase Inhibitors","3","North Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","58","Chlorinergic And Cholinesterase Inhibitors","4","South","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","58","Chlorinergic And Cholinesterase Inhibitors","4","South","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","58","Chlorinergic And Cholinesterase Inhibitors","4","South","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","58","Chlorinergic And Cholinesterase Inhibitors","5","South Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","58","Chlorinergic And Cholinesterase Inhibitors","5","South Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","58","Chlorinergic And Cholinesterase Inhibitors","5","South Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","100","Muscule-Skeletal Relaxants With Centered Action","1","Metropolitan","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","100","Muscule-Skeletal Relaxants With Centered Action","1","Metropolitan","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","100","Muscule-Skeletal Relaxants With Centered Action","1","Metropolitan","3","Incumbency Status","0.17123165726662","0.024689001962542","1270","The null hypothesis of competition is rejected."
"9","Medications For The Autonomous Nervous System","100","Muscule-Skeletal Relaxants With Centered Action","2","North","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","100","Muscule-Skeletal Relaxants With Centered Action","2","North","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","100","Muscule-Skeletal Relaxants With Centered Action","2","North","3","Incumbency Status","0.32953259348869","0.012933774851263","551","The null hypothesis of competition is rejected."
"9","Medications For The Autonomous Nervous System","100","Muscule-Skeletal Relaxants With Centered Action","3","North Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","100","Muscule-Skeletal Relaxants With Centered Action","3","North Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","100","Muscule-Skeletal Relaxants With Centered Action","3","North Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","100","Muscule-Skeletal Relaxants With Centered Action","4","South","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","100","Muscule-Skeletal Relaxants With Centered Action","4","South","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","100","Muscule-Skeletal Relaxants With Centered Action","4","South","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","100","Muscule-Skeletal Relaxants With Centered Action","5","South Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","100","Muscule-Skeletal Relaxants With Centered Action","5","South Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","100","Muscule-Skeletal Relaxants With Centered Action","5","South Center","3","Incumbency Status","0.15266974270344","0.0054732472635806","2803","The null hypothesis of competition is rejected."
"9","Medications For The Autonomous Nervous System","103","Sympathomimetic Or Adrenergic","1","Metropolitan","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","103","Sympathomimetic Or Adrenergic","1","Metropolitan","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","103","Sympathomimetic Or Adrenergic","1","Metropolitan","3","Incumbency Status","0.093027599155903","0.038297221064567","3400","The null hypothesis of competition is rejected."
"9","Medications For The Autonomous Nervous System","103","Sympathomimetic Or Adrenergic","2","North","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","103","Sympathomimetic Or Adrenergic","2","North","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","103","Sympathomimetic Or Adrenergic","2","North","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","103","Sympathomimetic Or Adrenergic","3","North Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","103","Sympathomimetic Or Adrenergic","3","North Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","103","Sympathomimetic Or Adrenergic","3","North Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","103","Sympathomimetic Or Adrenergic","4","South","1","90-Day Standardized Backlog","-0.28032836318016","0.032997265458107","3550","The null hypothesis of competition is rejected."
"9","Medications For The Autonomous Nervous System","103","Sympathomimetic Or Adrenergic","4","South","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","103","Sympathomimetic Or Adrenergic","4","South","3","Incumbency Status","0.11138342320919","0.014420079998672","3621","The null hypothesis of competition is rejected."
"9","Medications For The Autonomous Nervous System","103","Sympathomimetic Or Adrenergic","5","South Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","103","Sympathomimetic Or Adrenergic","5","South Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"9","Medications For The Autonomous Nervous System","103","Sympathomimetic Or Adrenergic","5","South Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","6","Antipsychotic Agents","1","Metropolitan","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","6","Antipsychotic Agents","1","Metropolitan","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","6","Antipsychotic Agents","1","Metropolitan","3","Incumbency Status","0.047066900879145","0.018978061154485","11575","The null hypothesis of competition is rejected."
"10","Medications For The Central Nervous System","6","Antipsychotic Agents","2","North","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","6","Antipsychotic Agents","2","North","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","6","Antipsychotic Agents","2","North","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","6","Antipsychotic Agents","3","North Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","6","Antipsychotic Agents","3","North Center","2","180-Day Standardized Backlog","-0.1918448805809","0.0020935398060828","7451","The null hypothesis of competition is rejected."
"10","Medications For The Central Nervous System","6","Antipsychotic Agents","3","North Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","6","Antipsychotic Agents","4","South","1","90-Day Standardized Backlog","-0.12391746789217","0.095646947622299","6846","The null hypothesis of competition is rejected."
"10","Medications For The Central Nervous System","6","Antipsychotic Agents","4","South","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","6","Antipsychotic Agents","4","South","3","Incumbency Status","0.049538929015398","0.044772237539291","7036","The null hypothesis of competition is rejected."
"10","Medications For The Central Nervous System","6","Antipsychotic Agents","5","South Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","6","Antipsychotic Agents","5","South Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","6","Antipsychotic Agents","5","South Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","19","Narcotic Analgesics","1","Metropolitan","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","19","Narcotic Analgesics","1","Metropolitan","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","19","Narcotic Analgesics","1","Metropolitan","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","19","Narcotic Analgesics","2","North","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","19","Narcotic Analgesics","2","North","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","19","Narcotic Analgesics","2","North","3","Incumbency Status","0.096578896045685","0.065220803022385","1863","The null hypothesis of competition is rejected."
"10","Medications For The Central Nervous System","19","Narcotic Analgesics","3","North Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","19","Narcotic Analgesics","3","North Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","19","Narcotic Analgesics","3","North Center","3","Incumbency Status","0.095581963658333","0.036423094570637","3172","The null hypothesis of competition is rejected."
"10","Medications For The Central Nervous System","19","Narcotic Analgesics","4","South","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","19","Narcotic Analgesics","4","South","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","19","Narcotic Analgesics","4","South","3","Incumbency Status","0.10772798210382","0.0070402948185801","4129","The null hypothesis of competition is rejected."
"10","Medications For The Central Nervous System","19","Narcotic Analgesics","5","South Center","1","90-Day Standardized Backlog","-0.13349303603172","0.041443794965744","9582","The null hypothesis of competition is rejected."
"10","Medications For The Central Nervous System","19","Narcotic Analgesics","5","South Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","19","Narcotic Analgesics","5","South Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","20","Non-Narcotic Analgesics / Antipyretics","1","Metropolitan","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","20","Non-Narcotic Analgesics / Antipyretics","1","Metropolitan","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","20","Non-Narcotic Analgesics / Antipyretics","1","Metropolitan","3","Incumbency Status","0.083017453551292","0.049092587083578","3228","The null hypothesis of competition is rejected."
"10","Medications For The Central Nervous System","20","Non-Narcotic Analgesics / Antipyretics","2","North","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","20","Non-Narcotic Analgesics / Antipyretics","2","North","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","20","Non-Narcotic Analgesics / Antipyretics","2","North","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","20","Non-Narcotic Analgesics / Antipyretics","3","North Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","20","Non-Narcotic Analgesics / Antipyretics","3","North Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","20","Non-Narcotic Analgesics / Antipyretics","3","North Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","20","Non-Narcotic Analgesics / Antipyretics","4","South","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","20","Non-Narcotic Analgesics / Antipyretics","4","South","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","20","Non-Narcotic Analgesics / Antipyretics","4","South","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","20","Non-Narcotic Analgesics / Antipyretics","5","South Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","20","Non-Narcotic Analgesics / Antipyretics","5","South Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","20","Non-Narcotic Analgesics / Antipyretics","5","South Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","27","Anticonvulsives","1","Metropolitan","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","27","Anticonvulsives","1","Metropolitan","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","27","Anticonvulsives","1","Metropolitan","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","27","Anticonvulsives","2","North","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","27","Anticonvulsives","2","North","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","27","Anticonvulsives","2","North","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","27","Anticonvulsives","3","North Center","1","90-Day Standardized Backlog","-0.14661318063736","0.079585298895836","6676","The null hypothesis of competition is rejected."
"10","Medications For The Central Nervous System","27","Anticonvulsives","3","North Center","2","180-Day Standardized Backlog","-0.14047153294086","0.072741962969303","6676","The null hypothesis of competition is rejected."
"10","Medications For The Central Nervous System","27","Anticonvulsives","3","North Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","27","Anticonvulsives","4","South","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","27","Anticonvulsives","4","South","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","27","Anticonvulsives","4","South","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","27","Anticonvulsives","5","South Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","27","Anticonvulsives","5","South Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","27","Anticonvulsives","5","South Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","28","Antidepressants","1","Metropolitan","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","28","Antidepressants","1","Metropolitan","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","28","Antidepressants","1","Metropolitan","3","Incumbency Status","0.046771388500929","0.076870858669281","10619","The null hypothesis of competition is rejected."
"10","Medications For The Central Nervous System","28","Antidepressants","2","North","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","28","Antidepressants","2","North","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","28","Antidepressants","2","North","3","Incumbency Status","0.17428758740425","0.00029626089963131","3409","The null hypothesis of competition is rejected."
"10","Medications For The Central Nervous System","28","Antidepressants","3","North Center","1","90-Day Standardized Backlog","-0.13644908368587","0.062477994710207","8694","The null hypothesis of competition is rejected."
"10","Medications For The Central Nervous System","28","Antidepressants","3","North Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","28","Antidepressants","3","North Center","3","Incumbency Status","0.08035871386528","0.0024245190434158","8956","The null hypothesis of competition is rejected."
"10","Medications For The Central Nervous System","28","Antidepressants","4","South","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","28","Antidepressants","4","South","2","180-Day Standardized Backlog","-0.15257441997528","0.053186196833849","7370","The null hypothesis of competition is rejected."
"10","Medications For The Central Nervous System","28","Antidepressants","4","South","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","28","Antidepressants","5","South Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","28","Antidepressants","5","South Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","28","Antidepressants","5","South Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","63","Stimulants / Anorexic","1","Metropolitan","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","63","Stimulants / Anorexic","1","Metropolitan","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","63","Stimulants / Anorexic","1","Metropolitan","3","Incumbency Status","0.16204442083836","0.030403301119804","882","The null hypothesis of competition is rejected."
"10","Medications For The Central Nervous System","63","Stimulants / Anorexic","2","North","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","63","Stimulants / Anorexic","2","North","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","63","Stimulants / Anorexic","2","North","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","63","Stimulants / Anorexic","3","North Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","63","Stimulants / Anorexic","3","North Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","63","Stimulants / Anorexic","3","North Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","63","Stimulants / Anorexic","4","South","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","63","Stimulants / Anorexic","4","South","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","63","Stimulants / Anorexic","4","South","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","63","Stimulants / Anorexic","5","South Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","63","Stimulants / Anorexic","5","South Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","63","Stimulants / Anorexic","5","South Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","65","Anesthesic Drugs, Related Supplements And Analeptics","1","Metropolitan","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","65","Anesthesic Drugs, Related Supplements And Analeptics","1","Metropolitan","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","65","Anesthesic Drugs, Related Supplements And Analeptics","1","Metropolitan","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","65","Anesthesic Drugs, Related Supplements And Analeptics","2","North","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","65","Anesthesic Drugs, Related Supplements And Analeptics","2","North","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","65","Anesthesic Drugs, Related Supplements And Analeptics","2","North","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","65","Anesthesic Drugs, Related Supplements And Analeptics","3","North Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","65","Anesthesic Drugs, Related Supplements And Analeptics","3","North Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","65","Anesthesic Drugs, Related Supplements And Analeptics","3","North Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
