"sector_ID","sector","rutunidadcompra","test_type_ID","test_type","beta_robust","p_value","num_observ","description"
"4","Health","61.602.132-K","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.602.247-4","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.606.100-3","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.607.800-3","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.606.201-8","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.607.602-7","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","70.744.700-1","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.607.903-4","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.980.370-1","1","90-Day Standardized Backlog","-0.44198644","0.080174506","314","The null hypothesis of competition is rejected."
"4","Health","61.602.244-K","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.601.000-K","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.602.240-7","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.606.917-9","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.602.311-K","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.979.910-0","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.607.509-8","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.602.236-9","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.607.500-4","3","Incumbency Status","0.091798544","0.07493725","1570","The null hypothesis of competition is rejected."
"4","Health","61.602.189-3","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.958.500-3","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.606.200-K","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.607.700-7","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.608.400-3","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.602.224-5","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.602.204-0","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.608.003-2","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.607.503-9","3","Incumbency Status","0.12586708","0.04546754","1898","The null hypothesis of competition is rejected."
"4","Health","61.607.307-9","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.602.209-1","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.606.408-8","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.602.211-3","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.606.403-7","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.607.306-0","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.606.610-2","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.602.262-8","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.980.740-5","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.602.299-7","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.606.205-0","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.607.509-8","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.606.606-4","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.602.138-9","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.608.503-4","1","90-Day Standardized Backlog","-0.14792745","0.029508516","10511","The null hypothesis of competition is rejected."
"4","Health","61.954.500-1","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.608.004-0","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.602.145-1","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","62.000.620-3","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.607.507-1","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.602.148-6","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.608.407-0","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.606.906-3","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.606.500-9","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.608.107-1","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","65.075.485-9","1","90-Day Standardized Backlog","-0.26227283","0.01862215","1477","The null hypothesis of competition is rejected."
"4","Health","61.606.800-8","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.955.100-1","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","69.287.560-5","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.606.202-6","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.606.404-5","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.602.242-3","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.040.100-2","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.030.300-0","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.251.700-8","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.200.800-6","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","65.478.760-3","2","180-Day Standardized Backlog","-0.48124623","0.00029788868","1653","The null hypothesis of competition is rejected."
"5","Municipalities","69.254.300-9","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.255.300-4","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.070.900-7","3","Incumbency Status","0.13351128","0.0051534087","2425","The null hypothesis of competition is rejected."
"5","Municipalities","61.972.800-9","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.140.900-7","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.190.200-5","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.050.700-5","3","Incumbency Status","0.086185254","0.028565664","6024","The null hypothesis of competition is rejected."
"5","Municipalities","69.100.600-K","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.080.400-K","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.030.400-7","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.251.500-5","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.081.300-9","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.081.100-6","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.051.300-5","1","90-Day Standardized Backlog","-0.20663825","0.013134458","8251","The null hypothesis of competition is rejected."
"5","Municipalities","69.140.802-7","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.150.600-2","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.073.600-4","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.140.302-5","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","71.014.200-9","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","71.014.200-9","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.220.800-5","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.264.800-5","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.190.700-7","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.071.700-K","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.050.300-K","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.060.200-8","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.200.500-7","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.170.402-5","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.191.200-0","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.071.301-2","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.071.300-4","2","180-Day Standardized Backlog","","","","Not enough variability to compute the preliminary bandwidth."
"5","Municipalities","69.160.402-0","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.201.100-7","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.060.300-4","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.190.800-3","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.255.300-4","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.230.200-1","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.140.802-7","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","61.967.400-6","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.100.100-8","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.251.200-6","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.081.200-2","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.071.300-4","1","90-Day Standardized Backlog","","","","Not enough variability to compute the preliminary bandwidth."
"5","Municipalities","69.251.200-6","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.160.202-8","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","61.967.400-6","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.073.800-7","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.140.800-0","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","61.955.000-5","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.172.600-2","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.091.200-7","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.256.900-8","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.110.800-7","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.250.800-9","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.050.100-7","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","61.932.200-2","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.200.500-7","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.180.800-9","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.061.700-5","3","Incumbency Status","0.043677308","0.09907951","8339","The null hypothesis of competition is rejected."
"5","Municipalities","69.253.700-9","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.110.300-5","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.140.700-4","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.030.600-K","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","72.762.500-3","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.050.600-9","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.081.000-K","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.200.100-1","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.081.500-1","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","61.932.200-2","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.051.300-5","2","180-Day Standardized Backlog","-0.15285975","0.061607525","8251","The null hypothesis of competition is rejected."
"5","Municipalities","69.170.700-8","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.041.300-0","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.040.300-5","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.030.600-K","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.073.600-4","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.220.702-5","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.190.300-1","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.160.500-0","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.050.900-8","3","Incumbency Status","0.08186449","0.03462963","4066","The null hypothesis of competition is rejected."
"5","Municipalities","69.141.300-4","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.253.800-5","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.080.400-K","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.091.400-K","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.210.202-9","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.090.600-7","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.040.600-4","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.100.600-K","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.110.700-0","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.051.400-1","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.090.900-6","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.200.600-3","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.151.202-9","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.060.900-2","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.070.400-5","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.261.400-3","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","73.568.600-3","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.180.200-0","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.141.300-4","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.140.800-0","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.060.200-8","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","71.016.300-6","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.140.201-0","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","61.972.800-9","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.030.500-3","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.253.700-9","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.030.700-6","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.060.500-7","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.262.800-4","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.130.402-7","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.220.500-6","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","72.632.100-0","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.210.600-8","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.160.202-8","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.251.700-8","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","65.478.760-3","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.071.301-2","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.073.500-8","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.251.100-K","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.201.100-7","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.200.300-4","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.030.300-0","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.040.800-7","3","Incumbency Status","0.058365926","0.08693397","8401","The null hypothesis of competition is rejected."
"5","Municipalities","69.252.400-4","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.072.100-7","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.255.500-7","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.253.800-5","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.010.200-5","3","Incumbency Status","0.10451891","0.05702519","513","The null hypothesis of competition is rejected."
"5","Municipalities","69.190.400-8","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.150.200-7","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.091.100-0","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.190.900-K","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.041.100-8","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.231.200-7","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.050.700-5","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.130.100-1","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","65.321.890-7","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.073.500-8","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.130.200-8","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.254.100-6","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.200.600-3","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.253.800-5","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.170.202-2","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.051.300-5","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.254.100-6","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.251.100-K","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.253.900-1","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.264.400-K","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.091.100-0","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.080.700-9","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.266.400-0","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.266.500-7","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.100.200-4","1","90-Day Standardized Backlog","-0.3855922","0.04049121","2684","The null hypothesis of competition is rejected."
"5","Municipalities","69.130.800-6","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.010.400-8","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.073.400-1","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.040.700-0","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.100.100-8","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.041.200-4","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.050.800-1","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.220.100-0","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.110.300-5","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.110.400-1","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.041.100-8","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.140.500-1","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.060.700-K","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.073.500-8","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.141.000-5","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.141.000-5","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.070.100-6","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.181.000-3","3","Incumbency Status","0.48367912","0.030748362","516","The null hypothesis of competition is rejected."
"5","Municipalities","69.255.200-8","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","83.017.500-8","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.264.400-K","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.110.600-4","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.266.400-0","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.251.800-4","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.254.800-0","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.070.900-7","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.100.200-4","2","180-Day Standardized Backlog","-0.3298608","0.05618807","2684","The null hypothesis of competition is rejected."
"5","Municipalities","69.050.400-6","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.110.800-7","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.180.200-0","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.073.600-4","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.050.200-3","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.180.100-4","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.081.500-1","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.200.900-2","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.190.400-8","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.090.200-1","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.201.000-0","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.120.100-7","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.151.202-9","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.061.700-5","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.072.000-0","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.070.300-9","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.110.500-8","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.050.800-1","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.210.500-1","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.080.500-6","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","70.766.500-9","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.250.400-3","2","180-Day Standardized Backlog","-0.09002746","0.056466725","601","The null hypothesis of competition is rejected."
"5","Municipalities","69.040.300-5","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.073.700-0","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.130.100-1","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.041.400-7","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.220.800-5","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.061.400-6","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
